inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,inspector_missing
INSP01948,2025-11-04,SCH0221,True,True,True,True,True,Wahab Nadig,Toilets locked,False
INSP02015,2025-08-22,SCH0162,True,True,True,False,False,Isaac Verma,Toilets locked,False
INSP02164,2026-01-23,SCH0093,True,True,True,False,False,Chameli Ravel,No remarks,False
INSP01840,2026-03-12,SCH0388,True,UNKNOWN,True,False,UNKNOWN,Laksh Puri,Toilets locked,False
INSP00322,2025-08-25,SCH0408,True,False,True,False,True,Harrison Sharaf,Toilets locked,False
INSP01427,2025-04-25,SCH0474,True,True,True,True,False,Siddharth Rajagopalan,Average,False
INSP02426,2025-07-14,SCH0567,True,False,True,True,True,Jack Thaker,Average,False
INSP01610,2025-08-30,SCH0406,True,False,UNKNOWN,True,False,Abhiram Kapadia,,False
INSP00424,2025-10-22,SCH0072,True,True,True,True,False,Jonathan Murty,Needs repair,False
INSP01413,2025-05-09,SCH0543,True,True,True,False,True,Jairaj Buch,,False
INSP00068,2025-08-05,SCH0361,True,True,True,False,True,Wahab Vala,,False
INSP02294,2026-03-07,SCH0319,True,True,True,True,False,Yashica Chatterjee,Toilets locked,False
INSP01619,2025-09-13,SCH0001,False,True,UNKNOWN,False,False,Devika Walia,Toilets locked,False
INSP02607,2026-01-17,SCH0046,True,False,UNKNOWN,True,False,Yuvraj Dey,Average,False
INSP00032,2025-05-28,SCH0556,True,True,True,True,True,Sai Rana,Good condition,False
INSP02679,2025-12-05,SCH0412,False,True,True,False,UNKNOWN,Samesh Koshy,Good condition,False
INSP00528,2025-08-11,SCH0415,False,True,True,True,True,Ekavir Jayaraman,,False
INSP02288,2025-12-12,SCH0332,True,True,True,False,True,Geetika Chatterjee,Average,False
INSP00458,2026-01-14,SCH0311,True,True,True,True,False,Zansi Dhar,No remarks,False
INSP02659,2026-12-02,SCH0175,True,True,True,False,False,Michael Doctor,Average,False
INSP02902,2025-04-19,SCH0217,True,True,True,True,True,Chasmum Sheth,,False
INSP02454,2025-06-28,SCH0341,True,True,True,False,False,,No remarks,True
INSP02919,2026-08-01,SCH0463,True,True,True,True,True,Gaurika Acharya,Good condition,False
INSP00863,2025-06-22,SCH0195,False,True,True,True,True,Caleb Thaman,Good condition,False
INSP02675,2025-05-12,SCH0065,True,True,True,UNKNOWN,True,Lavanya Chad,Needs repair,False
INSP00167,2026-03-01,SCH0002,True,True,True,True,True,Ekapad Bandi,Average,False
INSP00125,2025-08-09,SCH0213,False,True,True,True,False,Yashica Dhar,Average,False
INSP02595,2025-04-07,SCH0201,True,True,True,True,False,,Good condition,True
INSP00683,2025-06-02,SCH0075,False,True,True,False,False,Aarna Khalsa,Average,False
INSP02330,2025-07-18,SCH0296,False,True,True,False,True,Manya Vasa,Average,False
INSP00573,2025-05-26,SCH0521,False,False,False,True,True,Hema Badal,Toilets locked,False
INSP01199,2025-12-16,SCH0448,True,UNKNOWN,True,True,False,Gaurav Ramaswamy,Toilets locked,False
INSP01090,2026-05-03,SCH0425,True,True,True,True,UNKNOWN,Sneha Bhalla,,False
INSP01360,2025-07-13,SCH0168,True,True,True,True,True,Triya Dewan,Toilets locked,False
INSP02365,2025-07-03,SCH0260,True,True,True,True,True,Chanakya Manne,Good condition,False
INSP00507,2025-11-09,SCH0570,True,True,True,True,True,Anamika Parmar,Average,False
INSP01273,2025-12-23,SCH0191,True,True,True,True,True,Aachal Garg,Good condition,False
INSP02712,2025-05-20,SCH0016,True,False,True,True,True,Jacob Dani,Toilets locked,False
INSP02046,2025-04-12,SCH0228,UNKNOWN,False,True,True,True,Warda Mander,Needs repair,False
INSP01711,2025-07-07,SCH0017,False,True,True,True,True,Yamini Venkataraman,,False
INSP02871,2025-05-25,SCH0126,True,True,True,False,False,Devansh Jaggi,Average,False
INSP02468,2025-08-07,SCH0528,True,True,True,True,True,Arjun Dyal,Toilets locked,False
INSP00931,2025-09-11,SCH0040,True,True,True,True,False,Chaitanya Palla,No remarks,False
INSP00177,2026-01-27,SCH0137,True,False,False,False,UNKNOWN,Shivani Dutt,Good condition,False
INSP00595,2025-04-23,SCH0586,True,True,True,True,True,Upadhriti Parmar,Good condition,False
INSP01564,2025-07-14,SCH0588,True,True,True,True,True,Patrick Pant,,False
INSP02031,2025-03-10,SCH0018,False,True,False,False,True,Madhav Dass,Needs repair,False
INSP02452,2025-12-26,SCH0043,True,True,True,True,False,Ikbal Viswanathan,,False
INSP01002,2025-10-27,SCH0208,True,True,True,True,UNKNOWN,Harsh Jani,Toilets locked,False
INSP01232,2025-04-24,SCH0471,False,True,True,UNKNOWN,True,David Sant,Average,False
INSP00802,2025-06-17,SCH0517,True,False,True,False,True,Advay Dugal,No remarks,False
INSP00434,2026-02-22,SCH0535,True,True,True,False,True,Nicholas Guha,No remarks,False
INSP00081,2025-06-09,SCH0314,True,False,True,True,False,Kamya Sandhu,Good condition,False
INSP02263,2025-06-16,SCH0494,False,True,UNKNOWN,True,False,Krishna Dash,Average,False
INSP01197,2026-01-10,SCH0073,True,True,UNKNOWN,False,False,Zaid Ram,Toilets locked,False
INSP02094,2025-04-06,SCH0431,True,True,True,True,False,Urvashi Mane,No remarks,False
INSP00417,2025-10-25,SCH0200,True,True,False,False,True,Pranit Luthra,Toilets locked,False
INSP02957,2025-09-24,SCH0212,True,True,True,True,True,Jalsa Choudhry,No remarks,False
INSP00496,2026-01-23,SCH0380,True,True,False,False,True,Sanya Bava,Toilets locked,False
INSP01628,2025-09-25,SCH0044,True,True,True,True,False,Karan D’Alia,Good condition,False
INSP00938,2025-06-11,SCH0053,True,True,True,False,False,Advika Garde,Toilets locked,False
INSP02885,2025-08-24,SCH0225,True,True,True,True,True,Ranbir Rajagopalan,Average,False
INSP00371,2025-09-28,SCH0214,False,True,True,True,False,Samarth Patla,Needs repair,False
INSP01548,2025-06-20,SCH0224,True,False,True,True,False,Fitan Upadhyay,Toilets locked,False
INSP01695,2025-05-25,SCH0577,False,True,True,UNKNOWN,False,Chaaya Boase,Good condition,False
INSP01941,2025-06-30,SCH0478,True,False,True,False,True,Vasatika Jayaraman,Toilets locked,False
INSP01787,2025-04-03,SCH0258,True,True,False,True,False,Jagat Sachar,Average,False
INSP01927,2026-02-09,SCH0053,True,False,True,True,True,Vinaya Pau,Needs repair,False
INSP01573,2025-05-22,SCH0553,True,False,True,True,True,Chatresh Devi,Toilets locked,False
INSP02196,2025-04-08,SCH0194,False,True,False,True,False,Tejas Subramaniam,,False
INSP00839,2025-11-15,SCH0552,True,False,True,True,False,Banjeet Nigam,Toilets locked,False
INSP01243,2026-04-02,SCH0269,True,True,True,True,False,Hardik Anne,Good condition,False
INSP01865,2025-06-30,SCH0387,UNKNOWN,True,False,True,True,Panini Raja,Average,False
INSP00142,2025-09-25,SCH0510,UNKNOWN,False,True,True,False,Mugdha Dugal,Average,False
INSP01207,2025-01-11,SCH0036,True,UNKNOWN,False,True,True,Yauvani Karan,No remarks,False
INSP01728,2025-11-06,SCH0252,False,True,True,UNKNOWN,False,Wriddhish Rege,,False
INSP01481,2025-04-04,SCH0032,True,False,UNKNOWN,UNKNOWN,True,Raksha Rajagopal,,False
INSP01937,2025-05-21,SCH0523,True,UNKNOWN,True,True,False,Agastya Patla,Average,False
INSP01939,2025-12-20,SCH0241,False,True,True,True,True,Sathvik Agate,Toilets locked,False
INSP00533,2026-01-08,SCH0135,True,False,True,True,True,Harita Mukherjee,Needs repair,False
INSP02895,2025-12-01,SCH0104,True,True,True,True,False,Hardik Bir,Good condition,False
INSP02245,2025-10-09,SCH0253,True,True,False,True,False,Omkaar Kothari,No remarks,False
INSP00655,2026-01-13,SCH0121,True,True,True,True,True,Yatin Mann,No remarks,False
INSP02413,2025-12-05,SCH0157,True,UNKNOWN,True,False,False,Aishani Bumb,No remarks,False
INSP00412,2025-04-02,SCH0426,True,True,False,True,False,Anirudh Ganesh,Needs repair,False
INSP00901,2025-10-12,SCH0096,True,True,False,True,True,Neel Roy,,False
INSP00178,2025-10-24,SCH0112,True,False,False,False,UNKNOWN,Inaya Batta,Needs repair,False
INSP00928,2026-07-03,SCH0085,False,True,True,False,True,Yashoda Halder,No remarks,False
INSP02887,2025-10-16,SCH0295,True,True,True,False,True,Gabriel Doctor,Average,False
INSP02535,2026-02-22,SCH0228,True,True,True,True,False,Zansi Varty,Toilets locked,False
INSP01821,2025-12-12,SCH0457,True,False,True,UNKNOWN,True,Darpan Dara,Toilets locked,False
INSP01000,2025-10-20,SCH0210,True,True,True,UNKNOWN,False,Jasmit Bora,Toilets locked,False
INSP02345,2025-12-21,SCH0007,True,True,True,True,True,Jagvi Borde,Good condition,False
INSP00480,2025-04-08,SCH0216,False,False,True,False,False,Damini Jha,Good condition,False
INSP00184,2025-06-13,SCH0332,False,True,True,True,False,Ekbal Ranganathan,Toilets locked,False
INSP00696,2025-06-27,SCH0441,False,True,True,True,True,Krishna Kale,Average,False
INSP01158,2025-11-04,SCH0489,True,True,True,UNKNOWN,False,Neel Dutta,Toilets locked,False
INSP00671,2025-07-25,SCH0350,False,UNKNOWN,True,True,False,Veda Korpal,Needs repair,False
INSP00606,2025-07-13,SCH0261,False,True,True,False,UNKNOWN,Mekhala Verma,,False
INSP02272,2025-07-28,SCH0277,True,True,True,True,False,Janaki Shetty,No remarks,False
INSP01799,2025-04-25,SCH0421,True,True,True,UNKNOWN,True,Warda Kade,No remarks,False
INSP00760,2025-09-21,SCH0181,UNKNOWN,True,True,True,UNKNOWN,Kashvi Chander,Good condition,False
INSP02875,2025-03-06,SCH0239,True,True,True,False,False,Arya Dey,Good condition,False
INSP00686,2025-12-12,SCH0268,True,True,UNKNOWN,True,True,Chanakya Raval,Needs repair,False
INSP00487,2026-03-19,SCH0291,True,True,True,True,True,Aarini Joshi,Average,False
INSP01579,2025-08-07,SCH0142,True,True,True,True,False,Omaja Bhasin,Needs repair,False
INSP00394,2025-10-05,SCH0114,True,True,True,True,True,Dhruv Jain,Needs repair,False
INSP01152,2025-05-27,SCH0430,True,True,UNKNOWN,False,True,Laban Doshi,,False
INSP02029,2026-02-28,SCH0463,True,True,True,True,False,,Needs repair,True
INSP02862,2025-09-30,SCH0350,True,True,True,UNKNOWN,True,Reyansh Uppal,Good condition,False
INSP00163,2025-10-09,SCH0005,False,True,True,False,False,Anvi Sani,Average,False
INSP01223,2025-06-15,SCH0325,True,True,True,True,False,Girik Tella,Good condition,False
INSP01916,2025-03-10,SCH0302,False,True,False,True,False,Balveer Bhatt,Toilets locked,False
INSP01049,2025-09-05,SCH0416,True,True,True,True,True,Leela Gera,Average,False
INSP00431,2025-08-30,SCH0582,True,True,False,True,True,Chakradev Contractor,No remarks,False
INSP01104,2025-10-12,SCH0386,True,True,False,False,False,Utkarsh Sarin,Good condition,False
INSP00439,2025-05-09,SCH0279,True,True,True,True,True,Rachana Aggarwal,No remarks,False
INSP01884,2025-09-05,SCH0133,False,True,True,True,False,Aarini Sandal,No remarks,False
INSP01226,2026-01-30,SCH0070,UNKNOWN,True,True,True,False,Neha Yadav,Average,False
INSP02032,2025-10-13,SCH0497,True,True,True,True,False,Yoshita Konda,,False
INSP01037,2025-11-13,SCH0322,True,True,True,True,True,Krish Divan,Average,False
INSP01076,2025-10-02,SCH0024,False,True,True,True,True,,No remarks,True
INSP01749,2026-05-02,SCH0301,True,UNKNOWN,False,True,UNKNOWN,,Toilets locked,True
INSP00031,2025-06-06,SCH0159,True,True,False,False,True,Noah Misra,Average,False
INSP02021,2025-05-06,SCH0019,True,True,False,True,False,Faras Behl,Needs repair,False
INSP02103,2025-08-18,SCH0526,True,True,True,True,False,,,True
INSP00963,2025-10-18,SCH0375,True,True,UNKNOWN,False,False,Tanvi Seth,,False
INSP02285,2026-01-27,SCH0593,True,True,True,False,True,Saumya Suri,,False
INSP00174,2025-12-15,SCH0093,True,True,True,True,False,Vedika Chacko,Toilets locked,False
INSP02213,2025-12-15,SCH0411,False,False,True,False,False,Gaurika Bail,Good condition,False
INSP00297,2026-01-26,SCH0018,True,True,True,False,True,Ayush Anne,No remarks,False
INSP00326,2026-02-10,SCH0180,True,True,False,True,True,Daksha Gole,No remarks,False
INSP01290,2025-11-10,SCH0102,True,True,True,True,False,Nikita Baria,No remarks,False
INSP00280,2025-06-29,SCH0138,False,True,True,False,False,Triya Chaudhuri,No remarks,False
INSP02655,2026-02-20,SCH0117,True,True,False,False,False,Aarav Mannan,,False
INSP02414,2025-08-08,SCH0417,True,True,True,False,True,Mason Kara,Average,False
INSP01984,2025-09-14,SCH0383,False,True,True,False,False,Aditya Kar,Needs repair,False
INSP00813,2025-10-28,SCH0506,True,True,True,True,False,Gautam Divan,Average,False
INSP01217,2025-04-25,SCH0455,False,True,True,False,True,Upasna Rao,No remarks,False
INSP02617,2025-05-15,SCH0155,True,False,True,False,False,Kabir Borde,Good condition,False
INSP00701,2025-11-09,SCH0078,False,True,True,True,True,Benjamin Jani,No remarks,False
INSP00558,2025-08-21,SCH0236,False,False,True,False,True,Baljiwan Yohannan,No remarks,False
INSP01899,2025-09-21,SCH0184,True,True,True,True,False,Mitali Singh,No remarks,False
INSP02518,2025-09-30,SCH0344,True,True,True,False,True,Zayyan Varughese,Needs repair,False
INSP01512,2025-11-30,SCH0487,True,True,True,True,UNKNOWN,Yashawini Seth,Good condition,False
INSP00074,2025-07-18,SCH0365,True,UNKNOWN,True,True,True,Raagini Krish,Average,False
INSP02255,2025-10-18,SCH0270,True,True,True,True,False,Lavanya Subramanian,Toilets locked,False
INSP00049,2025-05-07,SCH0083,True,True,True,True,True,Brijesh Mallick,Good condition,False
INSP00603,2026-03-20,SCH0058,True,False,True,False,True,Zinal Kant,No remarks,False
INSP00681,2026-01-28,SCH0239,True,True,False,True,False,Vinaya Dayal,No remarks,False
INSP01452,2025-11-24,SCH0218,True,True,True,False,True,Gopal Sridhar,No remarks,False
INSP01903,2025-09-24,SCH0056,True,True,True,False,True,Aarini Kapadia,Average,False
INSP02406,2026-01-16,SCH0269,UNKNOWN,True,False,True,False,Fariq Garg,,False
INSP01445,2025-11-06,SCH0177,True,True,True,False,True,Shravya Srinivas,No remarks,False
INSP02878,2025-12-23,SCH0317,True,True,False,True,False,Darpan Bala,Toilets locked,False
INSP01578,2025-09-20,SCH0524,False,True,True,False,True,Zaid Brar,Good condition,False
INSP00403,2025-04-20,SCH0590,True,UNKNOWN,True,True,True,Orinder Sarna,Needs repair,False
INSP01746,2026-02-06,SCH0303,True,False,True,False,False,Tarak Rattan,Needs repair,False
INSP02755,2025-04-09,SCH0029,True,True,True,True,True,,Needs repair,True
INSP01555,2026-02-15,SCH0078,False,True,True,False,False,Avi Om,Good condition,False
INSP02738,2025-12-09,SCH0201,True,UNKNOWN,True,False,False,Chavvi Datta,Good condition,False
INSP01212,2025-10-04,SCH0380,True,True,False,True,False,Ayushman Saxena,Toilets locked,False
INSP02561,2025-07-22,SCH0571,False,True,True,True,False,Mekhala Goyal,Average,False
INSP02270,2026-01-19,SCH0268,True,UNKNOWN,False,False,True,Indali Peri,Good condition,False
INSP02237,2025-12-30,SCH0357,True,True,False,True,True,Warda Nair,Average,False
INSP01513,2026-01-12,SCH0467,True,True,False,True,False,Hemang Krishnamurthy,Average,False
INSP02356,2025-12-07,SCH0030,True,True,True,True,True,Ishani Doctor,Needs repair,False
INSP01875,2025-12-02,SCH0556,True,True,UNKNOWN,True,False,Urvi Loyal,No remarks,False
INSP01012,2025-11-04,SCH0185,True,True,True,True,True,Neha Doctor,Average,False
INSP01072,2026-04-03,SCH0258,True,True,False,True,False,Daksh Sarma,,False
INSP00680,2025-12-18,SCH0443,False,True,False,False,False,Ethan Kurian,Good condition,False
INSP01712,2025-06-30,SCH0563,False,UNKNOWN,True,True,False,Lucky Wadhwa,Average,False
INSP00325,2025-07-03,SCH0447,True,False,True,False,True,Krishna Saxena,Toilets locked,False
INSP00820,2026-01-16,SCH0307,True,True,True,False,False,Rachita Wable,Average,False
INSP01489,2025-11-01,SCH0055,True,False,True,True,False,Samarth Hayre,,False
INSP01812,2026-01-29,SCH0434,True,True,True,False,True,Arya Dara,Good condition,False
INSP00811,2025-10-29,SCH0585,False,False,False,True,True,Chasmum Vyas,,False
INSP01973,2025-11-28,SCH0396,True,False,True,True,True,Sathvik Acharya,,False
INSP02840,2025-04-18,SCH0232,True,True,True,False,True,,Needs repair,True
INSP02212,2026-03-29,SCH0046,True,True,True,True,UNKNOWN,Ekantika Manne,No remarks,False
INSP01129,2025-11-16,SCH0032,True,False,True,False,True,Harish Vohra,Needs repair,False
INSP00502,2025-07-06,SCH0297,True,True,True,False,True,,,True
INSP02642,2025-08-13,SCH0003,True,UNKNOWN,True,False,False,Bhavini Wagle,Toilets locked,False
INSP02125,2025-11-08,SCH0076,True,True,True,True,True,Guneet Wali,No remarks,False
INSP02828,2025-07-05,SCH0126,False,False,True,False,False,Elijah Sen,Average,False
INSP00240,2025-11-07,SCH0029,True,False,True,True,True,Vanya Sem,No remarks,False
INSP00762,2025-05-16,SCH0543,False,True,True,False,False,,Good condition,True
INSP01717,2025-12-15,SCH0390,False,True,True,UNKNOWN,True,Chandran Kapadia,Good condition,False
INSP01229,2025-08-03,SCH0125,True,True,UNKNOWN,False,True,Prisha Bhat,Average,False
INSP01473,2025-10-16,SCH0221,True,True,True,True,True,Arunima Thakkar,Average,False
INSP00953,2025-10-27,SCH0133,True,True,True,False,True,Oeshi Bhatia,No remarks,False
INSP01262,2025-07-22,SCH0195,True,True,False,True,True,Joshua Sastry,Toilets locked,False
INSP02307,2026-03-22,SCH0141,True,False,True,False,True,Maya Behl,Average,False
INSP01654,2025-04-11,SCH0554,UNKNOWN,True,False,True,False,Praneel Jani,Average,False
INSP01045,2026-02-15,SCH0366,False,True,False,True,True,Ekta Goel,Average,False
INSP01478,2026-01-16,SCH0502,False,True,True,UNKNOWN,UNKNOWN,Abha Memon,No remarks,False
INSP00512,2026-03-02,SCH0467,UNKNOWN,False,False,True,True,Udyati Koshy,,False
INSP01361,2026-03-26,SCH0572,True,True,False,True,False,Bhavani Prabhakar,Needs repair,False
INSP02141,2025-10-15,SCH0513,False,True,True,True,True,Ekaja Bal,No remarks,False
INSP00841,2026-08-03,SCH0044,True,True,True,True,False,,,True
INSP02176,2026-02-22,SCH0155,True,True,True,True,False,Netra Sule,No remarks,False
INSP01831,2025-10-12,SCH0181,UNKNOWN,True,True,True,False,Vrinda Comar,Good condition,False
INSP02769,2025-11-21,SCH0018,True,False,True,False,False,Qarin Dhingra,,False
INSP00638,2025-09-23,SCH0120,True,True,True,True,True,Tanvi Gaba,Good condition,False
INSP01950,2025-09-29,SCH0080,True,False,False,False,True,Zinal Buch,,False
INSP02954,2025-04-07,SCH0065,True,True,True,True,True,Nisha Manda,Needs repair,False
INSP01722,2026-02-07,SCH0268,True,True,True,True,True,Ridhi Ahuja,Good condition,False
INSP00600,2025-05-26,SCH0008,False,True,True,True,True,Zayyan Om,No remarks,False
INSP01475,2025-12-21,SCH0235,True,True,UNKNOWN,True,True,Anita Acharya,Good condition,False
INSP02135,2026-03-17,SCH0131,True,False,True,True,True,Sneha Shanker,No remarks,False
INSP02602,2025-11-11,SCH0514,True,False,True,False,UNKNOWN,,,True
INSP00109,2025-01-09,SCH0002,True,True,True,True,False,Sai Sarma,Good condition,False
INSP02401,2025-02-07,SCH0117,True,False,True,False,UNKNOWN,,,True
INSP01583,2025-12-01,SCH0590,True,False,True,False,False,Guneet Pai,Average,False
INSP00319,2026-01-22,SCH0477,UNKNOWN,True,True,True,False,Ladli Buch,Good condition,False
INSP02983,2026-03-20,SCH0229,True,True,True,False,False,,Good condition,True
INSP02725,2026-03-23,SCH0281,True,True,True,True,True,,Needs repair,True
INSP01095,2025-04-17,SCH0469,True,True,True,True,True,Ronith Kakar,Needs repair,False
INSP00569,2025-06-15,SCH0449,False,True,False,False,False,Vasana Dugar,,False
INSP02687,2025-12-26,SCH0202,True,True,True,False,True,Widisha Bhatti,Needs repair,False
INSP02298,2025-11-27,SCH0085,True,True,True,True,UNKNOWN,Madhavi Talwar,Needs repair,False
INSP02872,2025-10-01,SCH0148,True,True,True,True,True,Fiyaz Puri,No remarks,False
INSP01546,2025-06-29,SCH0052,False,True,True,False,False,Hemang Dar,Needs repair,False
INSP02974,2026-02-19,SCH0569,True,True,True,True,False,Gunbir Khare,Good condition,False
